1.51707,1.51571,1.47823,0.999608,-0.00768762,0.0215878,0.0160908
1.51755,1.5168,1.47729,0.99956,-0.00744693,0.0231372,0.0169755
1.51745,1.51764,1.47653,0.9995,-0.00750789,0.0250544,0.0177872
1.51749,1.51849,1.47579,0.999434,-0.00741682,0.026793,0.0189205
1.51801,1.51995,1.47526,0.999376,-0.00747175,0.0279226,0.0202843
1.51812,1.52129,1.47467,0.999309,-0.00799242,0.0293467,0.0213642
1.51829,1.5229,1.47396,0.999218,-0.00859258,0.0312927,0.0225907
1.51845,1.52439,1.47324,0.999109,-0.00957582,0.0334705,0.0238664
1.5187,1.52629,1.47252,0.998981,-0.0105509,0.0359628,0.0251547
1.51849,1.52739,1.47178,0.998844,-0.0117902,0.0383925,0.0264104
1.51803,1.52822,1.47106,0.998708,-0.0124144,0.0404676,0.0281307
1.51784,1.52937,1.47029,0.998604,-0.0125332,0.0421823,0.0292093
1.51771,1.53109,1.46927,0.998476,-0.0129088,0.0445681,0.0298929
1.51725,1.53196,1.4684,0.998302,-0.0135425,0.0475893,0.030727
1.5164,1.53183,1.46769,0.998156,-0.0140398,0.0499867,0.0314366
1.51583,1.53233,1.46676,0.998034,-0.0136538,0.0521053,0.0320468
1.51506,1.53275,1.46569,0.997917,-0.0133738,0.0543925,0.0320181
1.51475,1.53349,1.46443,0.997772,-0.0131209,0.0569191,0.0322253
1.51396,1.53338,1.46316,0.997537,-0.012746,0.060374,0.0333432
1.51334,1.53377,1.46165,0.997334,-0.0119843,0.0634288,0.0340235
1.51284,1.53402,1.4602,0.997148,-0.0112681,0.0661833,0.0344759
1.51217,1.53373,1.45877,0.996942,-0.0104187,0.0689971,0.0351929
1.51175,1.53471,1.45709,0.996762,-0.00897083,0.0714073,0.0358604
1.5115,1.53548,1.45536,0.996518,-0.00813301,0.0741888,0.0371809
1.51102,1.53612,1.45394,0.996271,-0.0074073,0.0769067,0.0383968
1.51073,1.53691,1.45235,0.996065,-0.00686351,0.0790533,0.0394722
1.51045,1.53848,1.45051,0.995817,-0.00628608,0.081757,0.0403041
1.50997,1.53946,1.44907,0.995511,-0.00629957,0.0850212,0.0411143
1.50941,1.53934,1.44766,0.995239,-0.0062308,0.0875374,0.0423933
1.50939,1.54051,1.44605,0.994992,-0.00534815,0.0898415,0.0434873
1.50938,1.54177,1.44431,0.994695,-0.00511485,0.0927591,0.0441844
1.50876,1.54212,1.44271,0.994342,-0.0050325,0.0959872,0.0452192
1.50859,1.54209,1.44121,0.994028,-0.00445641,0.0985901,0.0465625
1.50808,1.54261,1.43972,0.993743,-0.00361249,0.101066,0.0474036
1.5076,1.54326,1.43826,0.993442,-0.00285861,0.103723,0.0480198
1.50723,1.5441,1.43693,0.993125,-0.00228385,0.106462,0.0486177
1.50652,1.54503,1.43561,0.992778,-0.00217253,0.109426,0.0491312
1.50605,1.54571,1.43437,0.99244,-0.00212997,0.11228,0.0495197
1.50557,1.54644,1.43323,0.992089,-0.00190066,0.11502,0.0502554
1.50516,1.54741,1.43219,0.991774,-0.00202527,0.117229,0.0513474
1.50523,1.54858,1.43093,0.991479,-0.00226216,0.1192,0.0524864
1.5049,1.54976,1.43,0.99108,-0.00257771,0.12155,0.0545756
1.50449,1.55009,1.42927,0.990721,-0.00333084,0.123474,0.0566991
1.50416,1.55072,1.42845,0.990462,-0.00375502,0.125063,0.0577105
1.50419,1.55184,1.42745,0.990192,-0.00412451,0.126684,0.0587778
1.50375,1.55262,1.42683,0.989807,-0.00466266,0.128747,0.0606991
1.50351,1.55398,1.42599,0.989484,-0.00543387,0.130413,0.0623267
1.50384,1.55554,1.4249,0.989155,-0.00639387,0.131762,0.06458
1.50397,1.55725,1.42381,0.988694,-0.00761768,0.133695,0.0674624
1.50405,1.55861,1.42274,0.98824,-0.0091726,0.135658,0.0699663
1.50353,1.55976,1.42174,0.98778,-0.010575,0.137669,0.0722966
1.50386,1.56163,1.42057,0.987336,-0.0119088,0.139646,0.0743249
1.50343,1.56269,1.41969,0.986808,-0.0134538,0.142081,0.0764331
1.50366,1.56356,1.41851,0.986373,-0.0148268,0.144026,0.0781294
1.50386,1.56497,1.41717,0.985969,-0.0154835,0.145994,0.0794415
1.50388,1.56595,1.41579,0.985462,-0.0160024,0.148405,0.081145
1.50393,1.56692,1.41438,0.984975,-0.0163754,0.150773,0.0825991
1.50414,1.56772,1.41285,0.984511,-0.016759,0.153077,0.0838154
1.50395,1.56801,1.41138,0.98395,-0.0168706,0.155755,0.0854348
1.50399,1.56825,1.4099,0.983468,-0.0165551,0.158063,0.0867961
1.50409,1.56901,1.4084,0.983121,-0.0162862,0.160012,0.0872055
1.50411,1.57008,1.40677,0.98271,-0.0161642,0.162464,0.0873238
1.5043,1.57085,1.40524,0.982234,-0.0164458,0.16512,0.0876433
1.50465,1.57212,1.40336,0.981681,-0.0165359,0.168026,0.0882969
1.50516,1.57281,1.40154,0.980988,-0.016781,0.171243,0.0897589
1.50561,1.57409,1.39962,0.980257,-0.0167571,0.174559,0.0913506
1.50598,1.57496,1.39802,0.979505,-0.0168915,0.177943,0.0928456
1.50661,1.57661,1.39602,0.978648,-0.0168039,0.181745,0.0945218
1.50737,1.57832,1.39417,0.977706,-0.0170305,0.185901,0.096133
1.50771,1.57905,1.39276,0.976728,-0.0178978,0.190082,0.0977314
1.50806,1.57888,1.39129,0.975807,-0.0181209,0.193768,0.0996286
1.50858,1.57997,1.38992,0.974978,-0.0174316,0.197181,0.101164
1.50886,1.58106,1.38873,0.974067,-0.0173475,0.200983,0.102457
1.50915,1.58141,1.38772,0.973118,-0.0175654,0.204792,0.103887
1.50908,1.58145,1.38707,0.972337,-0.0175268,0.207889,0.105051
1.50921,1.58163,1.38641,0.971735,-0.0173446,0.21027,0.105911
1.50926,1.58264,1.38582,0.971004,-0.0166756,0.213115,0.107024
1.5094,1.58356,1.38552,0.970319,-0.0167673,0.216026,0.107387
1.50961,1.58357,1.38502,0.969685,-0.0173324,0.21878,0.107454
1.50953,1.58339,1.38484,0.969052,-0.0171183,0.221276,0.10808
1.51004,1.58513,1.38421,0.968443,-0.0162022,0.22378,0.108523
1.51053,1.58609,1.38373,0.967544,-0.0168162,0.227516,0.108688
1.51107,1.58621,1.38301,0.9665,-0.0177147,0.231541,0.10933
1.51161,1.58569,1.38249,0.965516,-0.0174176,0.234832,0.111042
1.51208,1.58689,1.38171,0.964651,-0.0161301,0.237901,0.112213
1.51309,1.58803,1.38093,0.963572,-0.01592,0.241834,0.113103
1.51398,1.5885,1.37992,0.962483,-0.0162615,0.245785,0.113805
1.51542,1.58853,1.37867,0.9615,-0.0161161,0.249264,0.114565
1.51664,1.58908,1.37733,0.960401,-0.015413,0.253041,0.1156
1.51771,1.58993,1.37619,0.959195,-0.0151677,0.257178,0.116509
1.51943,1.59059,1.37449,0.957985,-0.015155,0.261252,0.117402
1.52107,1.5917,1.37279,0.956553,-0.014937,0.265828,0.118826
1.52285,1.59252,1.37109,0.955075,-0.0151363,0.270443,0.120265
1.52473,1.59367,1.36913,0.953561,-0.0152421,0.275025,0.121867
1.5266,1.59427,1.36731,0.952053,-0.0152056,0.279426,0.123635
1.52866,1.59512,1.36577,0.950499,-0.0148984,0.283842,0.125554
1.53057,1.59607,1.36417,0.949064,-0.0145438,0.287918,0.127161
1.53223,1.59695,1.36282,0.947698,-0.0144342,0.29184,0.128412
1.53462,1.59805,1.36137,0.946394,-0.0143542,0.295516,0.129623
1.53689,1.5997,1.36004,0.94513,-0.0142289,0.299003,0.130856
1.53907,1.60185,1.35876,0.943859,-0.0145708,0.302563,0.131811
1.54161,1.60406,1.35746,0.942384,-0.0160155,0.306581,0.132905
1.54471,1.60573,1.3552,0.940915,-0.0175618,0.310324,0.134425
1.54713,1.60562,1.35368,0.939359,-0.0183508,0.314013,0.136616
1.54928,1.60629,1.35231,0.938065,-0.0177567,0.317215,0.13818
1.55172,1.60754,1.35071,0.936992,-0.0173343,0.320234,0.138551
1.55439,1.60726,1.34926,0.935959,-0.0180128,0.323296,0.138329
1.55679,1.60776,1.34756,0.934991,-0.0178003,0.326209,0.138066
1.55963,1.60884,1.34578,0.934033,-0.0173257,0.328907,0.138215
1.56195,1.60998,1.3443,0.933027,-0.0171301,0.331598,0.138599
1.56417,1.61114,1.34272,0.932098,-0.0173282,0.334037,0.138969
1.56629,1.61201,1.34099,0.93133,-0.0174065,0.335939,0.139524
1.56816,1.61322,1.3394,0.930505,-0.0172551,0.337946,0.1402
1.57007,1.6139,1.33756,0.92983,-0.017674,0.339691,0.140407
1.57247,1.6143,1.33518,0.929284,-0.0177,0.341096,0.140611
1.57425,1.61516,1.33324,0.92871,-0.0172356,0.342564,0.140894
1.57656,1.6163,1.33093,0.928338,-0.0169869,0.343592,0.140874
1.57913,1.61759,1.32847,0.92798,-0.0167129,0.34442,0.141241
1.58131,1.61898,1.32613,0.92754,-0.0166545,0.345271,0.142056
1.58332,1.62022,1.32384,0.927128,-0.0167112,0.345999,0.142967
1.58581,1.62156,1.32093,0.926852,-0.0169473,0.346528,0.143445
1.58866,1.62243,1.3176,0.926495,-0.0170276,0.347151,0.144232
1.59126,1.624,1.31456,0.926162,-0.0166485,0.347837,0.144763
1.59424,1.62591,1.31121,0.926044,-0.0166413,0.348234,0.144564
1.59713,1.62762,1.30738,0.925849,-0.0168455,0.348583,0.144947
1.60041,1.62883,1.30357,0.925584,-0.0166626,0.348776,0.146192
1.60343,1.63104,1.29979,0.925661,-0.0159407,0.348353,0.146789
1.60664,1.63323,1.29575,0.925911,-0.0157873,0.347796,0.146549
1.61057,1.63578,1.29104,0.926079,-0.0159057,0.347557,0.146044
1.61411,1.63842,1.28679,0.926111,-0.0161787,0.347534,0.145868
1.61778,1.64097,1.28244,0.926508,-0.0164917,0.346463,0.14586
1.62222,1.6441,1.27751,0.926939,-0.0165618,0.345252,0.145981
1.62635,1.64744,1.27256,0.927134,-0.0167546,0.344708,0.146008
1.63062,1.65022,1.2677,0.927719,-0.0172811,0.343405,0.145297
1.63521,1.65348,1.26251,0.928446,-0.0176891,0.341987,0.143947
1.63997,1.65707,1.25694,0.928849,-0.0180865,0.341135,0.143318
1.64452,1.65958,1.25147,0.929419,-0.0184487,0.339589,0.143248
1.6491,1.66282,1.2458,0.930249,-0.0178259,0.3375,0.142876
1.65443,1.66725,1.23932,0.930898,-0.0167864,0.335929,0.142475
1.65934,1.67153,1.23289,0.931217,-0.0166027,0.335141,0.142263
1.66411,1.67422,1.2261,0.931711,-0.0168331,0.33371,0.142369
1.66896,1.6777,1.21901,0.93229,-0.0156027,0.331795,0.143194
1.67331,1.68232,1.21225,0.93286,-0.0142651,0.329961,0.143858
1.67747,1.68649,1.20535,0.933525,-0.0141959,0.328106,0.143789
1.68166,1.69017,1.19801,0.934429,-0.0143582,0.325444,0.143951
1.68515,1.69415,1.19128,0.935003,-0.0134087,0.323207,0.145349
1.68874,1.69797,1.18374,0.935653,-0.0127273,0.321005,0.146109
1.6927,1.70176,1.1756,0.936134,-0.0128006,0.319589,0.146124
1.69622,1.70468,1.16757,0.935898,-0.0128451,0.319496,0.147826
1.69928,1.70688,1.16012,0.935832,-0.0121035,0.318923,0.149536
1.70182,1.71094,1.15301,0.936167,-0.0107768,0.31776,0.15001
1.70395,1.71534,1.1467,0.93657,-0.011399,0.31619,0.150763
1.70627,1.71972,1.1398,0.936831,-0.012706,0.314283,0.153014
1.70798,1.72359,1.13383,0.936956,-0.0142488,0.312609,0.155519
1.70953,1.72672,1.12784,0.937333,-0.0159478,0.310695,0.156911
1.71128,1.73005,1.12175,0.937742,-0.0172874,0.308957,0.157758
1.71286,1.73347,1.11585,0.938077,-0.0188949,0.307878,0.15769
1.71398,1.73721,1.1105,0.938032,-0.0212728,0.307871,0.157667
1.71499,1.74141,1.10478,0.937989,-0.0246852,0.307419,0.158306
1.71653,1.74441,1.0985,0.937985,-0.0276464,0.306231,0.160135
1.71814,1.74742,1.09272,0.937831,-0.0285032,0.305169,0.162888
1.71932,1.7502,1.08787,0.937853,-0.0289417,0.303779,0.165264
1.72115,1.75267,1.08253,0.938525,-0.0285816,0.300941,0.166695
1.72365,1.75564,1.07736,0.939211,-0.028118,0.298459,0.167375
1.72568,1.7593,1.07258,0.940124,-0.029345,0.296019,0.16637
1.72899,1.76325,1.06669,0.941268,-0.0312072,0.293029,0.164845
1.7321,1.76659,1.06099,0.942207,-0.0322699,0.290588,0.163596
1.73498,1.76904,1.05484,0.943529,-0.0327545,0.288043,0.160348
1.73864,1.7727,1.04813,0.944723,-0.0324693,0.286045,0.156918
1.74204,1.77595,1.04179,0.94537,-0.0320634,0.284158,0.15653
1.74525,1.77841,1.03413,0.946131,-0.0302742,0.281279,0.157485
1.74846,1.78086,1.02709,0.946925,-0.027798,0.278586,0.157958
1.7525,1.78431,1.01879,0.947831,-0.0277015,0.276628,0.155967
1.75602,1.78729,1.01052,0.948126,-0.0285519,0.276363,0.154486
1.75927,1.78992,1.00218,0.948044,-0.0272426,0.276848,0.154356
1.76284,1.79251,0.994333,0.947552,-0.0249673,0.278716,0.154399
1.76583,1.7953,0.987274,0.947525,-0.024637,0.280413,0.151519
1.76935,1.79737,0.979284,0.947959,-0.0256712,0.280725,0.148012
1.77091,1.79833,0.972347,0.948281,-0.0248796,0.280458,0.146587
1.77213,1.79887,0.96532,0.949331,-0.0223998,0.278218,0.14444
1.77394,1.80133,0.956672,0.95065,-0.0209216,0.275447,0.141263
1.7756,1.80337,0.947351,0.951357,-0.0200577,0.273945,0.13954
1.77638,1.80498,0.938185,0.951944,-0.0182023,0.2726,0.138421
1.77711,1.80749,0.928332,0.952532,-0.016093,0.271456,0.136877
1.77824,1.81156,0.918274,0.953062,-0.0154636,0.270524,0.135096
1.77821,1.81464,0.908561,0.953717,-0.0155911,0.268371,0.134748
1.77868,1.81843,0.897653,0.9546,-0.0150252,0.264997,0.135241
1.77937,1.82227,0.886667,0.955421,-0.0151298,0.261746,0.135762
1.77901,1.82445,0.875977,0.956197,-0.0155129,0.258703,0.136089
1.77964,1.82742,0.863964,0.957397,-0.0141609,0.254474,0.13577
1.78115,1.83062,0.851223,0.958895,-0.0130024,0.249955,0.133694
1.78271,1.83432,0.837714,0.960298,-0.0126708,0.246331,0.130337
1.78364,1.83782,0.824192,0.961475,-0.0125619,0.243185,0.127549
1.78459,1.84087,0.811213,0.963077,-0.011839,0.238495,0.124349
1.78698,1.84503,0.796712,0.964797,-0.0109443,0.23288,0.121714
1.78814,1.84903,0.782922,0.966124,-0.00937763,0.22797,0.120608
1.78963,1.85279,0.769656,0.967639,-0.00746087,0.222234,0.119292
1.79356,1.85793,0.754894,0.969103,-0.00632582,0.216666,0.117712
1.79657,1.86277,0.740824,0.969745,-0.00565105,0.213833,0.117632
1.79783,1.86668,0.727361,0.970259,-0.00327851,0.211177,0.118286
1.79975,1.87027,0.713952,0.970977,-4.3543e-005,0.208154,0.117794
1.80284,1.87467,0.700221,0.971692,0.00226271,0.205413,0.116684
1.80381,1.87898,0.688137,0.972138,0.00390802,0.203954,0.115479
1.80661,1.88324,0.675545,0.973152,0.00463593,0.200818,0.112363
1.80862,1.88739,0.664119,0.973864,0.00393003,0.1989,0.109602
1.81057,1.89197,0.652377,0.974667,0.00277577,0.195878,0.107928
1.81181,1.8969,0.641374,0.975274,0.002584,0.193155,0.107356
1.81361,1.90103,0.630547,0.975944,0.00262773,0.190339,0.106294
1.8158,1.90632,0.619633,0.97663,0.00358163,0.188167,0.103797
1.81871,1.91034,0.609905,0.977083,0.00407313,0.186993,0.101621
1.82014,1.91448,0.601583,0.977385,0.00455042,0.186113,0.100297
1.82269,1.91889,0.593671,0.977987,0.00460902,0.183933,0.0984324
1.82682,1.92289,0.585647,0.97846,0.00369984,0.182151,0.0970699
1.82944,1.92707,0.578572,0.978485,0.00340359,0.181975,0.09716
1.82954,1.92718,0.576489,0.977814,0.00388434,0.185003,0.0981712
1.83325,1.93119,0.57094,0.978158,0.00430604,0.18455,0.095553
1.83678,1.93516,0.566358,0.978365,0.00396317,0.184442,0.0936336
1.84162,1.93863,0.562118,0.978719,0.0036697,0.183151,0.0924778
1.84642,1.94184,0.558863,0.979043,0.00351857,0.181967,0.0913827
1.85088,1.94416,0.555995,0.979401,0.00325062,0.180361,0.0907392
1.85657,1.9463,0.552974,0.979809,0.0041129,0.178203,0.0905646
1.86206,1.94915,0.550399,0.980213,0.00502535,0.176216,0.0900307
1.86816,1.95123,0.547866,0.980799,0.00515688,0.173587,0.0887347
1.87457,1.95372,0.545433,0.981318,0.00598425,0.170967,0.0880278
1.88038,1.95535,0.543379,0.981893,0.00683317,0.167787,0.0876738
1.8873,1.95735,0.540912,0.982769,0.00759651,0.163744,0.0854129
1.89512,1.96022,0.537791,0.983516,0.00878188,0.160629,0.0825661
1.90316,1.96295,0.535742,0.983859,0.00945648,0.159387,0.0807943
1.91098,1.96468,0.535066,0.984234,0.00931511,0.157982,0.0789849
1.92021,1.96785,0.533537,0.984831,0.00917852,0.155315,0.0768109
1.9308,1.97053,0.531606,0.985155,0.00872372,0.15405,0.0752412
1.9419,1.97223,0.530313,0.985206,0.00884165,0.154132,0.0743882
1.95207,1.97367,0.529316,0.985152,0.0098961,0.154356,0.0745148
1.96332,1.97601,0.527687,0.985296,0.0115414,0.153725,0.0736664
1.97501,1.97774,0.525646,0.985309,0.0123906,0.154267,0.0722109
1.98618,1.97772,0.524383,0.985065,0.0132837,0.155736,0.0722333
1.9962,1.97799,0.523218,0.984887,0.0156987,0.156025,0.0735374
2.00779,1.9796,0.520754,0.985106,0.0178883,0.154882,0.0725049
2.02034,1.98156,0.517486,0.985158,0.0180064,0.155585,0.0702281
2.03161,1.98388,0.514721,0.984599,0.0172123,0.159474,0.0695514
2.04163,1.98485,0.512465,0.98374,0.0169917,0.16417,0.0708207
2.05162,1.98761,0.510167,0.982854,0.0175035,0.168587,0.0725935
2.06217,1.99161,0.508372,0.982068,0.0160331,0.172767,0.0737381
2.07113,1.9936,0.507028,0.981092,0.0130099,0.177079,0.0770212
2.07854,1.99352,0.506162,0.979864,0.011255,0.181272,0.0829453
2.08671,1.99435,0.504374,0.979028,0.0117474,0.183935,0.0867988
2.09482,1.99635,0.50229,0.978329,0.0113835,0.187269,0.0876022
2.10238,1.99667,0.50159,0.977423,0.0101834,0.191647,0.0883864
2.10922,1.99781,0.5011,0.976657,0.00990771,0.195009,0.0895256
2.11644,1.99931,0.50039,0.976206,0.00860428,0.1973,0.0895613
2.12279,2.00086,0.499969,0.975787,0.00668256,0.199741,0.0888713
2.12846,2.00197,0.500008,0.975469,0.0047647,0.201544,0.0884144
2.13405,2.00375,0.499646,0.975286,0.0034068,0.202651,0.0879657
2.14006,2.00566,0.499119,0.975113,0.00111946,0.203846,0.0871821
2.14486,2.00645,0.498755,0.97479,-0.00137455,0.205979,0.0857673
2.15024,2.00778,0.498589,0.974638,-0.0025882,0.207438,0.0839251
2.15571,2.00839,0.498742,0.97462,-0.00384962,0.207881,0.0829806
2.16155,2.00911,0.498193,0.974623,-0.00425739,0.207923,0.0828281
2.1669,2.0087,0.497729,0.974467,-0.00409269,0.208637,0.0828712
2.1731,2.00879,0.496726,0.974504,-0.00375321,0.208847,0.0819146
2.17893,2.00996,0.49518,0.974331,-0.00283118,0.209629,0.0820125
2.18526,2.01032,0.493623,0.974029,-0.00245999,0.210711,0.0828428
2.19128,2.01118,0.491971,0.973346,-0.00110778,0.212895,0.0852746
2.19704,2.01211,0.490539,0.972972,4.79228e-005,0.214086,0.0865549
2.20356,2.01418,0.488311,0.972904,0.000413534,0.214331,0.0867142
2.20928,2.01641,0.48612,0.972408,-0.000276462,0.216327,0.0873269
2.21441,2.01837,0.484139,0.971801,-0.00171891,0.218831,0.0878222
2.21939,2.02066,0.482096,0.971192,-0.0030868,0.221122,0.0887794
2.22383,2.02255,0.480459,0.970644,-0.00440163,0.222893,0.0902724
2.22785,2.02404,0.478612,0.970174,-0.00541004,0.224001,0.0925078
2.23213,2.0254,0.476497,0.969679,-0.00569392,0.225158,0.0948397
2.23621,2.02697,0.474455,0.969053,-0.00560938,0.227016,0.0967956
2.24019,2.02871,0.473179,0.968564,-0.00581735,0.22844,0.0983137
2.24456,2.03055,0.471476,0.968059,-0.00604934,0.229611,0.100523
2.24896,2.03259,0.470158,0.967336,-0.00623391,0.231378,0.103372
2.2531,2.03476,0.468889,0.966806,-0.00698426,0.232823,0.105026
2.25751,2.03617,0.467718,0.9662,-0.00852485,0.234396,0.106975
2.26166,2.03804,0.466713,0.965373,-0.00972957,0.236583,0.109492
2.2659,2.03972,0.465664,0.964774,-0.0108392,0.238136,0.111288
2.2705,2.04136,0.464822,0.964206,-0.0119927,0.239754,0.112615
2.27447,2.04255,0.464554,0.963424,-0.0129803,0.2419,0.114585
2.27847,2.04397,0.464069,0.962894,-0.0133734,0.243233,0.116163
2.28288,2.04488,0.463678,0.962273,-0.0141584,0.24499,0.117515
2.28713,2.04548,0.463528,0.961437,-0.0148167,0.247465,0.119082
2.29141,2.04633,0.463537,0.960683,-0.0152001,0.24956,0.120735
2.2957,2.04683,0.46298,0.960271,-0.0156698,0.25059,0.121815
2.3001,2.04706,0.46211,0.959771,-0.0156585,0.251911,0.123026
2.30387,2.04713,0.461001,0.959213,-0.0149332,0.253404,0.124392
2.30781,2.0473,0.459355,0.958679,-0.0137656,0.255011,0.12536
2.31172,2.04739,0.457317,0.958182,-0.0132726,0.257008,0.125133
2.31537,2.04765,0.455321,0.957228,-0.0131503,0.260246,0.125754
2.31816,2.04745,0.453539,0.956213,-0.0128454,0.263412,0.126911
2.32182,2.04784,0.45079,0.955519,-0.012324,0.265735,0.127346
2.32499,2.04855,0.448091,0.954419,-0.0118698,0.268953,0.128868
2.32812,2.04841,0.445681,0.95322,-0.0117191,0.27228,0.130759
2.3311,2.04885,0.442916,0.951944,-0.0102428,0.27576,0.132866
2.33382,2.04863,0.440559,0.95072,-0.00860529,0.279168,0.134623
2.33655,2.04902,0.438091,0.949536,-0.00785801,0.282859,0.135317
2.33962,2.04998,0.435112,0.947996,-0.00729621,0.287397,0.136573
2.34246,2.04986,0.432509,0.94631,-0.00673868,0.292234,0.138029
2.34453,2.05066,0.430545,0.944655,-0.00625861,0.297111,0.138968
2.34758,2.05212,0.42766,0.943247,-0.00589724,0.301089,0.139983
2.35011,2.05311,0.425575,0.9417,-0.00563843,0.305214,0.141473
2.35251,2.05472,0.42371,0.940198,-0.00564699,0.309256,0.142675
2.35563,2.05638,0.421643,0.939076,-0.00586372,0.312298,0.143431
2.35866,2.05784,0.419793,0.938188,-0.00625076,0.314891,0.143555
2.36126,2.06019,0.418084,0.937469,-0.00687801,0.317206,0.143123
2.36414,2.06202,0.416278,0.936948,-0.00780695,0.319067,0.142352
2.36732,2.06353,0.414872,0.936593,-0.00843812,0.320787,0.140778
2.37018,2.06569,0.413199,0.93602,-0.00892793,0.322533,0.140564
2.37331,2.06796,0.411883,0.93492,-0.00949453,0.324924,0.142337
2.37615,2.06998,0.41054,0.93381,-0.00969521,0.327068,0.144674
2.38006,2.07177,0.40828,0.93288,-0.00919888,0.328999,0.146322
2.38357,2.07252,0.406915,0.932002,-0.00793767,0.331254,0.146901
2.38778,2.0741,0.404619,0.93135,-0.00755788,0.333409,0.146181
2.39187,2.07604,0.402435,0.930131,-0.00821584,0.337083,0.145481
2.39581,2.07789,0.400436,0.928483,-0.00874755,0.341358,0.146003
2.4004,2.07968,0.39741,0.926942,-0.00882078,0.344878,0.14751
2.4044,2.08203,0.394492,0.925138,-0.00912054,0.348996,0.149123
2.40883,2.08434,0.391127,0.923141,-0.0103685,0.353238,0.151414
2.41499,2.08526,0.388031,0.921257,-0.0124089,0.356815,0.15432
2.41934,2.08695,0.384817,0.919698,-0.0135484,0.359747,0.156695
2.42429,2.08909,0.381099,0.918249,-0.0143907,0.362498,0.158765
2.42881,2.09076,0.377894,0.916856,-0.0158449,0.365109,0.160682
2.42994,2.09295,0.377726,0.914927,-0.0164565,0.369153,0.162371
2.43354,2.09473,0.374973,0.913683,-0.0177281,0.371838,0.163112
2.43669,2.09559,0.373063,0.913052,-0.0189309,0.37364,0.162391
2.43985,2.09625,0.371038,0.912792,-0.0196404,0.375007,0.160608
2.44385,2.0969,0.368083,0.912549,-0.0205253,0.376373,0.158672
2.44727,2.09697,0.365981,0.911873,-0.0217184,0.378493,0.15735
2.45074,2.09766,0.363288,0.911152,-0.022168,0.38066,0.156229
2.4543,2.09772,0.360656,0.910366,-0.0220686,0.382809,0.155573
2.45898,2.09813,0.357056,0.909555,-0.0224452,0.385019,0.154813
2.46302,2.09933,0.353969,0.908346,-0.0226801,0.387976,0.154494
2.46721,2.09969,0.351135,0.907087,-0.0225864,0.390643,0.15518
2.47123,2.10108,0.348631,0.905959,-0.0222669,0.39298,0.155913
2.47542,2.10264,0.345918,0.904865,-0.0227832,0.395177,0.156637
2.47927,2.10395,0.343379,0.903942,-0.0222905,0.396943,0.15757
2.48306,2.1047,0.341769,0.902602,-0.0210072,0.399346,0.159348
2.48648,2.10616,0.34038,0.901276,-0.0210131,0.401787,0.16071
2.4907,2.1069,0.33807,0.900421,-0.0209738,0.403288,0.161742
2.49435,2.10807,0.336513,0.899426,-0.0191163,0.404944,0.163366
2.49787,2.10858,0.335909,0.898518,-0.0176896,0.406343,0.16504
